"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x27842990","x1402930856017149960",2021-06-10 10:09:15,"ajgbarnes","""If data is the new oil, then AI is the refinery of that"" @michaelzeller  #ai #ArtificialInteligence #Ethics #TortoiseAIForum @Tortoise https://t.co/VWuJHs3zdk","Twitter Web App",135,,,,FALSE,FALSE,1,1,,,"ai ArtificialInteligence Ethics TortoiseAIForum",,,,,"http://pbs.twimg.com/media/E3g1-7XXIAEc1EK.jpg","https://t.co/VWuJHs3zdk","https://twitter.com/ajgbarnes/status/1402930856017149960/photo/1","photo","http://pbs.twimg.com/media/E3g1-7XXIAEc1EK.jpg","https://t.co/VWuJHs3zdk","https://twitter.com/ajgbarnes/status/1402930856017149960/photo/1",,"x43425133 x607698782","michaelzeller tortoise","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ajgbarnes/status/1402930856017149960","Andrew Barnes","Inglaterra","Part-time hero to two and corporate slave to many. #IBM IT AI Architect. Language Lover. Guitars. Member of the #IBM Academy of Technology.",,FALSE,722,639,25,13141,3041,2009-03-31 09:40:04,FALSE,,,,,"http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/1298268724206559238/zDxPNvya_normal.jpg"
"x1396154979455574018","x1402930236933746692",2021-06-10 10:06:48,"Raeasa3","@cnni In my opinion,it is more than cyber attack,it is not only war,but also no ethics 
My advice,keep ur data back up standby, locally,away from www
Dont trust the web transactions.. and more 
Peacfull regards
https://t.co/8LTXWph4Ki

https://t.co/2017MluH0V

https://t.co/t8litjLtqV https://t.co/HPnPtoCbvx","Twitter for Android",278,"x1402924504763011073","x2097571","cnni",TRUE,FALSE,0,0,,,,,"en.m.wikipedia.org/wiki/Spider_ca… twitter.com/cnni/status/14… twitter.com/Raeasa3/status…","https://t.co/8LTXWph4Ki https://t.co/2017MluH0V https://t.co/t8litjLtqV","https://en.m.wikipedia.org/wiki/Spider_cannibalism https://twitter.com/cnni/status/1402863359515578371?s=19 https://twitter.com/Raeasa3/status/1402893581594005505?s=19","http://pbs.twimg.com/media/E3g1ltZWUAEifUE.jpg","https://t.co/HPnPtoCbvx","https://twitter.com/Raeasa3/status/1402930236933746692/photo/1","photo","http://pbs.twimg.com/media/E3g1ltZWUAEifUE.jpg http://pbs.twimg.com/media/E3g1mHyWUAM_tEU.jpg http://pbs.twimg.com/media/E3g1mjnWEAEq96s.jpg http://pbs.twimg.com/media/E3g1nAWWQAEe9CO.jpg","https://t.co/HPnPtoCbvx https://t.co/HPnPtoCbvx https://t.co/HPnPtoCbvx https://t.co/HPnPtoCbvx","https://twitter.com/Raeasa3/status/1402930236933746692/photo/1 https://twitter.com/Raeasa3/status/1402930236933746692/photo/1 https://twitter.com/Raeasa3/status/1402930236933746692/photo/1 https://twitter.com/Raeasa3/status/1402930236933746692/photo/1",,"x2097571","cnni","en","x1402893581594005505","@cnni Wise choice ... 
The example of those who take allies other than the rightfull  is like that of the spider who takes a home(world wide web). And indeed, the weakest of homes is the home of the spider(web), if they only knew/have science. https://t.co/gQplMvGEDh https://t.co/8Neg1jF0Eb",2021-06-10 07:41:09,"Twitter for Android",0,0,"x1396154979455574018","Raeasa3","Raeasa",2,11,156,"","Human ...",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Raeasa3/status/1402930236933746692","Raeasa","","Human ...",,FALSE,2,11,0,156,63,2021-05-22 17:25:20,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1401805187459727364/usfdurkk_normal.jpg"
"x1275500109841797122","x1402929031956385795",2021-06-10 10:02:01,"METHatMIG","The submission deadline for the workshop 

'Ethics and privacy of big data use for migration research' 

has been extended to July 10. Don’t miss your chance to participate and submit your research!

https://t.co/WDxcaePDWc

#computationalsocialscience #researchethics #migration https://t.co/yUmAYWp2C2 https://t.co/kuyES5cnE1","Twitter Web App",303,,,,TRUE,FALSE,7,3,,,"computationalsocialscience researchethics migration",,"hummingbird-h2020.eu/news/news-item… twitter.com/bircantub/stat…","https://t.co/WDxcaePDWc https://t.co/yUmAYWp2C2","https://hummingbird-h2020.eu/news/news-items/call_for_papers https://twitter.com/bircantub/status/1402730803277307904","http://pbs.twimg.com/media/E3gyJPuWUAEU2tj.jpg","https://t.co/kuyES5cnE1","https://twitter.com/METHatMIG/status/1402929031956385795/photo/1","photo","http://pbs.twimg.com/media/E3gyJPuWUAEU2tj.jpg","https://t.co/kuyES5cnE1","https://twitter.com/METHatMIG/status/1402929031956385795/photo/1",,,,"en","x1402730803277307904","<U+0001F4E3>Deadline extended to 10 July 2021. We look forward to your abstracts on #ethics and #privacy of #BigData &amp; #AI use for #migration research. 

https://t.co/pmz8z8CjCU

#AcademicChatter #AcademicTwitter #ArtificialInteligence #HumanRights 

@SoBigData @METHatMIG @IMISCOE",2021-06-09 20:54:19,"Twitter Web App",15,7,"x94312292","bircantub","Tuba Bircan",775,1334,2527,"Leuven - Belcika","Computational social scientist interested in social policies, equal opportunities, migration, mixed methods&Big Data. @h20_hummingbird, @ID_VUB, @CamSociology",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/METHatMIG/status/1402929031956385795","Methods in Migration Research (Meth@Mig - IMISCOE)","","Methodological Approaches and Tools in Migration Research - @IMISCOE Standing Committee, discussing methods in the migration research community and beyond","https://t.co/A9SP37zKNo",FALSE,1639,1024,14,104,40,2020-06-23 18:46:23,FALSE,"https://t.co/A9SP37zKNo","https://tinyurl.com/y9v8n92e",,,,"http://pbs.twimg.com/profile_images/1275501342367404039/C4fF4Bul_normal.jpg"
"x1356609984163889154","x1402925044800569349",2021-06-10 09:46:10,"jo_grammer","Day 22 R2 #66daysofdata 

Read chapter on privacy &amp; ethics from MIT Press essentials: Data Science by John D. Kelleher. 

Also did some EDA &amp; viz of LA museums data.

There's some interesting data on: https://t.co/hUtCMT8QeJ","Twitter for Android",232,,,,FALSE,FALSE,15,0,,,"66daysofdata",,"data.lacity.org","https://t.co/hUtCMT8QeJ","http://data.lacity.org",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jo_grammer/status/1402925044800569349","Jô Grammer","France","Traveler <U+0001F30E> | Reader <U+0001F4DA> | Runner <U+0001F3C3><U+0001F3FD><U+200D><U+2642><U+FE0F>| Polyglot  <U+0001F4CA> Self-teaching all things Data <U+0001F4CA> • Python programming • AI • ML • DL",,FALSE,75,167,0,381,1472,2021-02-02 14:27:05,FALSE,,,,"https://pbs.twimg.com/profile_banners/1356609984163889154/1623836618",,"http://pbs.twimg.com/profile_images/1363067214027448320/JPHByI66_normal.jpg"
"x887001952936177664","x1402918832902184962",2021-06-10 09:21:29,"romromtin","@arkmedic @Drs4CovidEthics """"Doctors for Covid Ethics remain concerned that the TGA’s failure to validate the Pfizer data has been replicated at other agencies worldwide (FDA, MHRA and EMA). """" https://t.co/77DYWFwlhL","Twitter Web App",166,"x1402915324794523649","x1344219879428206592","arkmedic",FALSE,FALSE,59,28,,,,,,,,"http://pbs.twimg.com/media/E3gppY6XoAEHYft.png","https://t.co/77DYWFwlhL","https://twitter.com/romromtin/status/1402918832902184962/photo/1","photo","http://pbs.twimg.com/media/E3gppY6XoAEHYft.png","https://t.co/77DYWFwlhL","https://twitter.com/romromtin/status/1402918832902184962/photo/1",,"x1344219879428206592 x1371747765932290048","arkmedic Drs4CovidEthics","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/romromtin/status/1402918832902184962","Martine R.","België","herboriste/criminologe  
PlantenprotocoL COVID-19 https://t.co/atTEAcRRbn",,FALSE,457,637,5,10621,18931,2017-07-17 17:32:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/887001952936177664/1591361676",,"http://pbs.twimg.com/profile_images/1399315960755109888/zyZnLEN7_normal.jpg"
"x116545535","x1402912422374084609",2021-06-10 08:56:01,"AALProgramme","Check out our guidelines for ethics, data privacy and security, which aim to lead all researchers, developers, end users and others in the AAL domain to greater success 

@ECHAlliance @EIP_AHA

https://t.co/OUNjz9eWnE https://t.co/47uTrLHvIx","Agorapulse app",217,,,,FALSE,FALSE,1,0,,,,,"bit.ly/39zzwi7","https://t.co/OUNjz9eWnE","https://bit.ly/39zzwi7","http://pbs.twimg.com/media/E3glZ8KWQAArmGz.jpg","https://t.co/47uTrLHvIx","https://twitter.com/AALProgramme/status/1402912422374084609/photo/1","photo","http://pbs.twimg.com/media/E3glZ8KWQAArmGz.jpg","https://t.co/47uTrLHvIx","https://twitter.com/AALProgramme/status/1402912422374084609/photo/1",,"x278048661 x416925949","ECHAlliance EIP_AHA","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AALProgramme/status/1402912422374084609","AAL PROGRAMME","Brussels, Belgium","The AAL Programme is a funding activity that aims to improve quality of life for older people through technology","http://t.co/9kzbcMnU54",FALSE,3901,2051,147,4463,2782,2010-02-22 21:19:24,FALSE,"http://t.co/9kzbcMnU54","http://www.aal-europe.eu/",,"https://pbs.twimg.com/profile_banners/116545535/1611152144","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/971427759967916032/bzTyuY0U_normal.jpg"
"x298032400","x1402910218430865408",2021-06-10 08:47:15,"geejoe88","@EmmanFre @sam_skmuchina @kyalomulwa3 Unfortunately, I do not have data on delayed payment vs disconnection but trust me, sometimes you delay by a day and the taps run dry. There is also no ethics in the way it's cut. Road repairs alone can render you disconnected for months without explanation.","Twitter Web App",258,"x1402849734465839105","x1311115766","EmmanFre",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1311115766 x1672449606 x914210877108363269","EmmanFre sam_skmuchina kyalomulwa3","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/geejoe88/status/1402910218430865408","G E O R G E ®<U+FE0F>","Nairobi, Kenya","Behavioral Economist | Consultant | Retweet = <U+27B0> + ¥resonance + epsilon.","https://t.co/woK9kcNw4K",FALSE,243,982,0,1446,177,2011-05-13 15:00:58,FALSE,"https://t.co/woK9kcNw4K","https://sites.google.com/view/george-kariuki-kinyanjui/home",,"https://pbs.twimg.com/profile_banners/298032400/1554794843","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1115516532157820928/965MIF42_normal.jpg"
"x1235136740429631489","x1402908244599791616",2021-06-10 08:39:24,"DSAkarolinska","Big Data, Big Implications: The #Ethics of Artificial Intelligence in Biomedicine
Apply for the DATAETHICS #SUMMER #SCHOOL 2021 to know more about this topic! Applicatio deadline: 22 June 2021
https://t.co/C89drtA9q9","Twitter Web App",216,,,,FALSE,FALSE,2,0,,,"Ethics SUMMER SCHOOL",,"dataethics-eurolife.eu/events/dataeth…","https://t.co/C89drtA9q9","https://www.dataethics-eurolife.eu/events/dataethics-summer-school-2021/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DSAkarolinska/status/1402908244599791616","DSA at KI","Stockholm, Sweden","Doctoral Students' Association @karolinskainst - @MFsthlm Section | Empowerment, Equity, Engagement | RT <U+2260> Endorsement","https://t.co/C2DKEeBMgs",FALSE,122,115,1,173,62,2020-03-04 09:38:03,FALSE,"https://t.co/C2DKEeBMgs","https://phdsa.se",,"https://pbs.twimg.com/profile_banners/1235136740429631489/1583361477",,"http://pbs.twimg.com/profile_images/1235137481131073537/oXntQ07p_normal.jpg"
"x2433727380","x1402906946408226817",2021-06-10 08:34:15,"CaitlinHafferty","Opportunities &amp; ethical considerations of #location data - ""requires the involvement of experts and innovators, &amp; #engagement with members of the public too... ensuring that the future of location data is trustworthy, acceptable and aligned with societal values."" #DataEthics https://t.co/BNWiW6K0XL","Twitter for Android",283,,,,TRUE,FALSE,1,0,,,"location engagement DataEthics",,"twitter.com/traversepeople…","https://t.co/BNWiW6K0XL","https://twitter.com/traversepeople/status/1402664961495740419",,,,,,,,,,,"en","x1402664961495740419","Our partners @AdaLovelaceInst explore why public perspectives are a vital signal for what responsible, ethical and trustworthy data use looks like, in this blog for our current project on public dialogue on location #DataEthics w/ @GeospatialC @Sciencewise
https://t.co/yWyOlFxx3j",2021-06-09 16:32:41,"Twitter Web App",9,5,"x918742475082264576","traversepeople","Traverse",1198,3226,2452,"EC1V 1NY","Navigating complexity and controversy in the changing world of public services.",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CaitlinHafferty/status/1402906946408226817","Caitlin Hafferty","Cheltenham, England","RA & PhD Researcher in Environmental Planning & Policy @CCRI_UK <U+0001F469><U+200D><U+0001F4BB> #Participatory methods, #PublicEngagement, #Digital tools, #Ethics <U+0001F310><U+0001F4CD>Rep @pygyrg","https://t.co/hOmAMbP6Sk",FALSE,1129,2062,5,3852,8888,2014-04-08 14:53:20,FALSE,"https://t.co/hOmAMbP6Sk","http://www.caitlinhafferty.blogspot.com",,"https://pbs.twimg.com/profile_banners/2433727380/1591219658","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1331709159511822336/4HpUls6V_normal.jpg"
"x266638936","x1402906628173840384",2021-06-10 08:32:59,"maddi_pow","@JimGrange We had this discussion for a recent paper using twitter data and decided to paraphrase quotes and not make our dataset openly available in the interest of anonymity, which our ethics committee preferred too","Twitter Web App",206,"x1402901050772832263","x96578083","JimGrange",FALSE,FALSE,7,0,,,,,,,,,,,,,,,,"x96578083","JimGrange","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/maddi_pow/status/1402906628173840384","Madeleine Pownall","University of Leeds","PhD researcher & PGTA. Chair of @PsyPAG. Interested in feminist psychology, open science, & teaching. @RitPoSE lead. FHEA. She/her. Keen bean<U+0001F33B>","https://t.co/5gMQOXmuFI",FALSE,4309,2305,24,7565,13301,2011-03-15 15:14:44,FALSE,"https://t.co/5gMQOXmuFI","https://mvpownall.wixsite.com/madeleinepownall",,"https://pbs.twimg.com/profile_banners/266638936/1623431762","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1383485069612908548/4tcS88fk_normal.jpg"
"x44340473","x1402903391697788931",2021-06-10 08:20:07,"vroddon","@oeg_upm Training right now in the 2nd PROTECT Workshop, on Ontologies for ""Ethics, Law &amp; Knowledge for Governing AI Data"" @ItnProtect  https://t.co/rfpxPvB2WF @elemontiel @albafizq @MariaPovedaV @SergeCF90","Twitter Web App",210,,"x263044687","oeg_upm",FALSE,FALSE,6,3,,,,,"protect.oeg.fi.upm.es/ontoworkshop/","https://t.co/rfpxPvB2WF","https://protect.oeg.fi.upm.es/ontoworkshop/",,,,,,,,,"x263044687 x1138429952251125760 x194043970 x600227976 x378492909 x247024770","oeg_upm ItnProtect elemontiel albafizq MariaPovedaV SergeCF90","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/vroddon/status/1402903391697788931","Victor Rodriguez","","I post about Artificial Intelligence. Semantic Web, Ontologies Licensing, Access Control, NLP, Data Protection, AI&Ethics","http://t.co/HO3dLCIqVw",FALSE,380,293,26,1019,843,2009-06-03 11:30:40,FALSE,"http://t.co/HO3dLCIqVw","http://www.cosasbuenas.es/blog/",,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/457083902889172992/ZCQLZd01_normal.jpeg"
"x2160485952","x1402903375746932737",2021-06-10 08:20:04,"ODILeeds","There's still time to register for the @ODIHQ #ODIFridays lunchtime lecture, which this week is all about about #data #ethics in #government legislation. Its taking place on Zoom so register early to get the details in time.  https://t.co/4j4iKg4CYH","Hootsuite Inc.",249,,,,FALSE,FALSE,1,1,,,"ODIFridays data ethics government",,"theodi.org/event/odi-frid…","https://t.co/4j4iKg4CYH","https://theodi.org/event/odi-fridays-government-legislation-and-data-ethics/",,,,,,,,,"x534255106","ODIHQ","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ODILeeds/status/1402903375746932737","ODI Leeds","Leeds, Yorkshire","ODI Leeds mission led, non-profit pioneer node of @ODIHQ : #Innovation with data: #VirtualConferencing #RadicallyOpen  #OpenDataSavesLives #PlanetData
#Venue","https://t.co/84wldijy3o",FALSE,6753,2389,398,26926,7994,2013-10-28 08:30:23,FALSE,"https://t.co/84wldijy3o","http://odileeds.org",,"https://pbs.twimg.com/profile_banners/2160485952/1557830882","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1247817231964213248/E7Hwo-01_normal.png"
"x16605907","x1402897916746928128",2021-06-10 07:58:22,"TheABB","@1Br0wn Oh brings back memories from the ADRN approvals panel — a guest Dir. once literally screamed at length at the group of ca 12 (academics, researchers, admin data professionals) as panel was discussing privacy and ethics principles and he disagreed. He should have resigned imho.","Twitter for iPhone",277,"x1402890893192011778","x17900290","1Br0wn",FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"x17900290","1Br0wn","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TheABB/status/1402897916746928128","Jen Persson <U+0001F4DA>","Citizen of nowhere. <U+0001F30D>","Data | privacy | digital and child rights UNCRC | education | ethics | research | DMs open | @defenddigitalme | no consent to third-party reuse | she/her","https://t.co/WyrpktU6r5",FALSE,2234,954,137,19167,2005,2008-10-05 21:21:08,FALSE,"https://t.co/WyrpktU6r5","http://jenpersson.com",,"https://pbs.twimg.com/profile_banners/16605907/1621025692","http://abs.twimg.com/images/themes/theme7/bg.gif","http://pbs.twimg.com/profile_images/1393308098933268483/eLybB0QK_normal.jpg"
"x1882889052","x1402897557290893316",2021-06-10 07:56:56,"MarkGermaine","@RachelLavin Maybe politicians need a few lectures on Data Ethics <U+0001F440>","Twitter for iPhone",54,"x1402664739122069508","x266881938","RachelLavin",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x266881938","RachelLavin","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MarkGermaine/status/1402897557290893316","Mark Germaine","Dublin","Performance Nutritionist @DubGAAOfficial | Researcher @dcu_shhp | Co-Chair @ACSMCombatSport | Irish <U+0001F1EE><U+0001F1EA> | Views my own",,FALSE,1564,933,11,1000,41062,2013-09-19 12:00:46,FALSE,,,,"https://pbs.twimg.com/profile_banners/1882889052/1507728113","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1334129282113789952/mdY4nuwS_normal.jpg"
"x1311115766","x1402897206487752705",2021-06-10 07:55:33,"EmmanFre","PPS: Just found this interesting ethics discussion by the authors.

They say Nairobi water disconnected some areas but ""more ad hoc"" in slums; ""In our data, 24 of the 326 households in our study had been recently disconnected for not paying their bills.""

https://t.co/D2iPEGLY6c","Twitter Web App",279,"x1402539181314916355","x1311115766","EmmanFre",FALSE,FALSE,23,14,,,,,"drive.google.com/file/d/1nVGR4q…","https://t.co/D2iPEGLY6c","https://drive.google.com/file/d/1nVGR4qlhWt2EcNiy6d02By3e4kptVSer/view",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/EmmanFre/status/1402897206487752705","Emmanuel Freudenthal","Nairobi","Freelance investigative journalist

Looking at: Ebola, French aid, war & aircrafts (https://t.co/Hge6HrXBPr)

Tips: emmanuel.freudenthal@gmail.com
Signal+254790594022","https://t.co/ypQTDFaU7s",FALSE,7921,846,139,4894,2921,2013-03-28 16:31:03,FALSE,"https://t.co/ypQTDFaU7s","http://www.emmanuel-freudenthal.com",,"https://pbs.twimg.com/profile_banners/1311115766/1477497751","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1184808109178589184/sifFcm9E_normal.jpg"
"x14089125","x1402889512703889412",2021-06-10 07:24:58,"yallaweb","Saw #Creepy #DIDI @DiDi_Mexico Ads By Ex @Uber Managers.:s @DidiGlobal/#Uber Know Where You Live,Where You Are Going,What You Are Eating,How You Are Paying For It &amp; Have An ""Army"" To Activate.
Lets Hope There Is #Ethical Oversight On How They Process/Share #Data
#Privacy #Ethics","Twitter Web App",283,,,,FALSE,FALSE,0,0,,,"Creepy DIDI Uber Ethical Data Privacy Ethics",,,,,,,,,,,,,"x950866522456690688 x19103481 x870465868039200769","DiDi_Mexico Uber DidiGlobal","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/yallaweb/status/1402889512703889412","Moustafa Ghaddar","Online","Digital Marketing Manager | Multilingual SEO/SEM Expert | Social Media | Digital Media Planning & Buying | Blogging| E-Commerce & Analytics | Online Activism","https://t.co/rVAqbrB1QP",FALSE,625,464,48,1897,3,2008-03-06 15:24:15,FALSE,"https://t.co/rVAqbrB1QP","https://YallaWeb.Net",,"https://pbs.twimg.com/profile_banners/14089125/1623338526","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1403009576111386625/s90g-x6V_normal.jpg"
"x2206855657","x1402887731550765057",2021-06-10 07:17:54,"BDBELGIUM","[#WHITEPAPER] Download our latest publication about #ArtificialIntelligence  Intelligence: #AI Ethics: The 2 faces of a responsible future! <U+0001F449>https://t.co/jJM0ffrUMf","Twitter Web App",164,,,,FALSE,FALSE,0,1,,,"WHITEPAPER ArtificialIntelligence AI",,"en.blog.businessdecision.com/white-paper-da…","https://t.co/jJM0ffrUMf","https://en.blog.businessdecision.com/white-paper-data-ethics-ai-ethics-the-2-faces-of-a-responsible-future",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BDBELGIUM/status/1402887731550765057","Business & Decision BELGIUM","Brussels","International Consulting and System Integrator #Data #Digital #BI  #CRM #Cloud #IA #DataScience","https://t.co/8jmzCiIA4h",FALSE,412,298,10,1121,79,2013-11-21 09:35:27,FALSE,"https://t.co/8jmzCiIA4h","http://businessdecision.be",,"https://pbs.twimg.com/profile_banners/2206855657/1612185939","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1224253242265276416/XLLHSOn2_normal.jpg"
"x881433840","x1402879894615302145",2021-06-10 06:46:45,"Info_Aus","ICYMI- here's a chance to chat with others on data, privacy &amp; ethics https://t.co/CMrMHTGdMs","Twitter Web App",96,,,,FALSE,FALSE,3,3,,,,,"accountabilityrt.org/invitation-dat…","https://t.co/CMrMHTGdMs","https://www.accountabilityrt.org/invitation-data-and-privacy-with-victorian-information-commissioner-sven-bluemmel/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Info_Aus/status/1402879894615302145","Rosie Williams #AusGovInfo","BA Sociology","Using open data for accountability & transparency at https://t.co/CqHnc70dJJ Patreon is at https://t.co/MQOttQgn86","https://t.co/8JbBQH92pw",FALSE,7116,3506,339,150733,68194,2012-10-15 03:11:03,FALSE,"https://t.co/8JbBQH92pw","https://ausgov.info",,"https://pbs.twimg.com/profile_banners/881433840/1583224946","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/1269208860889210886/7HxQhSna_normal.jpg"
"x881433840","x1402855576669884417",2021-06-10 05:10:07,"Info_Aus","This looks really interesting for anyone interested in privacy, data &amp; ethics https://t.co/CMrMHTGdMs","Twitter Web App",105,,,,FALSE,FALSE,8,4,,,,,"accountabilityrt.org/invitation-dat…","https://t.co/CMrMHTGdMs","https://www.accountabilityrt.org/invitation-data-and-privacy-with-victorian-information-commissioner-sven-bluemmel/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Info_Aus/status/1402855576669884417","Rosie Williams #AusGovInfo","BA Sociology","Using open data for accountability & transparency at https://t.co/CqHnc70dJJ Patreon is at https://t.co/MQOttQgn86","https://t.co/8JbBQH92pw",FALSE,7116,3506,339,150733,68194,2012-10-15 03:11:03,FALSE,"https://t.co/8JbBQH92pw","https://ausgov.info",,"https://pbs.twimg.com/profile_banners/881433840/1583224946","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/1269208860889210886/7HxQhSna_normal.jpg"
"x26713564","x1402875040056500226",2021-06-10 06:27:28,"Carmilla5","Pfizer Vaccine Authorised, Data Sight Unseen – Doctors for COVID Ethics https://t.co/k2en14JDgK","Twitter for iPhone",95,,,,FALSE,FALSE,5,3,,,,,"doctors4covidethics.org/pfizer-vaccine…","https://t.co/k2en14JDgK","https://doctors4covidethics.org/pfizer-vaccine-rubber-stamped-data-sight-unseen/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Carmilla5/status/1402875040056500226","President Lisa Trump","Melbourne, Australia","<U+2665> Lightworker | 6/2 Projector | Spiritual life, animals, air travel, travel, design, creativity, art deco, stationery, eco, Mac, colour, music, film <U+2665>","https://t.co/76k4Moo168",FALSE,6359,5922,322,94621,49894,2009-03-26 08:53:15,FALSE,"https://t.co/76k4Moo168","https://www.twitter.com/carmilla5",,"https://pbs.twimg.com/profile_banners/26713564/1406779214","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/1360484011001348098/Gt1Qh9Dl_normal.jpg"
