"user_id","screen_name","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x950795905380311041","arthurkrichards","Arthur K. Richards <U+0627><U+0628><U+0648> <U+0639><U+0646><U+0627><U+064A><U+0629>","USA","Growth Marketing @LaunchGood | Islamic Jurisprudence @Alazhar | Learning Data Science To Combine Marketing & Tech To Retire Early & Teach Religion. <U+0001F54C>",,FALSE,742,600,3,1420,341,2018-01-09 18:26:23,FALSE,,,,"https://pbs.twimg.com/profile_banners/950795905380311041/1610380074",,"http://pbs.twimg.com/profile_images/1281619645548695553/ho1Bqs92_normal.jpg"
"x7465672","quinnanya","Quinn Dombrowski","Berkeley, CA","Non-English / #MultilingualDH staff at Stanford. #DataSittersClub founder, ACH co-VP. Fond of infrastructure, text analysis, sewing. Non-binary / any pronouns.","http://t.co/zNUB2jry9F",FALSE,3832,1928,107,13273,31654,2007-07-14 04:30:03,FALSE,"http://t.co/zNUB2jry9F","http://www.quinndombrowski.com",,"https://pbs.twimg.com/profile_banners/7465672/1623467647","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1403550783610650626/JORPw0hh_normal.jpg"
"x963758997911298048","usercentrics","Usercentrics","München, Bayern","#1 provider for Consent Management (CMP) - GDPR & CCPA data compliance in a programmatic marketing world","https://t.co/bSSlgdxHRg",FALSE,289,737,8,530,416,2018-02-14 12:57:05,FALSE,"https://t.co/bSSlgdxHRg","https://usercentrics.com",,"https://pbs.twimg.com/profile_banners/963758997911298048/1617121302","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1376932653346213888/1K9B_tSF_normal.jpg"
"x963758997911298048","usercentrics","Usercentrics","München, Bayern","#1 provider for Consent Management (CMP) - GDPR & CCPA data compliance in a programmatic marketing world","https://t.co/bSSlgdxHRg",FALSE,289,737,8,530,416,2018-02-14 12:57:05,FALSE,"https://t.co/bSSlgdxHRg","https://usercentrics.com",,"https://pbs.twimg.com/profile_banners/963758997911298048/1617121302","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1376932653346213888/1K9B_tSF_normal.jpg"
"x2408865222","MCMP_Forrester","Mark C M Phillips","Sussex By The Sea.","Financial Services AM @ #Forrester Research - helping Technology, Digital & Business Leaders with bold vision and superior impact.

#bhafc #connachtrugby <U+0001F308>ally","https://t.co/xGtDUBv1aX",FALSE,277,1270,11,1139,856,2014-03-24 11:28:25,FALSE,"https://t.co/xGtDUBv1aX","http://www.forrester.com/home/",,"https://pbs.twimg.com/profile_banners/2408865222/1598441744","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1298584908374388736/FfRHJ8RY_normal.jpg"
"x28335326","CyLab","CyLab","Pittsburgh, PA","CyLab is @CarnegieMellon's Security & Privacy Institute. Our 300+ researchers are passionate about creating a world in which technology can be trusted.","http://t.co/mU7rmCMXT7",FALSE,8260,1707,375,6125,2482,2009-04-02 13:18:44,FALSE,"http://t.co/mU7rmCMXT7","http://www.cylab.cmu.edu",,"https://pbs.twimg.com/profile_banners/28335326/1520629326","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1289620773351698434/VDUL5L5U_normal.jpg"
"x452626071","briwbri","Brian Johnston","Liverpool/Belfast/Manchester","Intensive Care Medicine / Anaesthetist / PhD researcher/candidate / (lazy) runner <U+0001F3C3><U+200D><U+2642><U+FE0F><U+0001F6B4><U+0001F3FC><U+200D><U+2642><U+FE0F> / probably too political / my own views <U+0001F1EC><U+0001F1E7><U+0001F1EE><U+0001F1EA><U+0001F1EA><U+0001F1FA><U+0001F3F3><U+FE0F><U+200D><U+0001F308>","https://t.co/DhO8JHHYK3",FALSE,1576,4321,15,11191,15826,2012-01-02 02:27:57,FALSE,"https://t.co/DhO8JHHYK3","http://instagram.com/drbwbri",,"https://pbs.twimg.com/profile_banners/452626071/1539340626","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1148898877896048640/_31DxPlE_normal.jpg"
"x313326004","victoria_temple","Victoria Temple","","Media & comms for the National Centre for Computing Education. Getting to grips with tech. Always a champion of the underdog and social equality. Views my own",,FALSE,322,394,3,341,265,2011-06-08 13:53:15,FALSE,,,,"https://pbs.twimg.com/profile_banners/313326004/1609782669","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/491156454678605825/d0OhApzg_normal.jpeg"
"x10293762","_bekah_","Rebekah Tweed","rebekah.tweed@nyu.edu","Asst Prod NYU Public Interest Tech 2021 career fair | Project Mgr @eandblaw AI Fairness & Data Privacy | Chair @IEEESA Global AI Ethics Initiative Editing Cmte","https://t.co/rvaH3zJnBO",FALSE,1608,1342,31,1515,6031,2007-11-16 04:11:01,FALSE,"https://t.co/rvaH3zJnBO","https://alltechishuman.org/responsible-tech-job-board",,"https://pbs.twimg.com/profile_banners/10293762/1622934137","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/1372290395216941056/w-Vo2s4c_normal.jpg"
"x121685027","EuroRespSoc","ERS","Lausanne, Switzerland","The European Respiratory Society is dedicated to sharing scientific knowledge, fighting lung disease and promoting lung health.","http://t.co/K6SNs806CG",FALSE,23786,458,281,9761,5075,2010-03-10 07:54:34,FALSE,"http://t.co/K6SNs806CG","http://www.ersnet.org",,"https://pbs.twimg.com/profile_banners/121685027/1542367701","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/600594141999976448/jRzjtNa6_normal.png"
"x268582187","WomenEnabled","Women Enabled Int'l","Washington, DC","Advocating at the intersection of women's & disability rights for the human rights & dignity of women & girls with disabilities worldwide! 
https://t.co/AdstJLo4DN","http://t.co/OC6x58x0nd",FALSE,5470,4410,172,6548,5840,2011-03-19 02:15:02,FALSE,"http://t.co/OC6x58x0nd","http://WomenEnabled.org",,"https://pbs.twimg.com/profile_banners/268582187/1591298147","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/971513596743004160/L9uq8tlC_normal.jpg"
"x3282955777","beansprouts_mom","Bean & Sprout's Mom At Home in a Good Armchair","Vancouver, British Columbia","Woman in STEM encouraging science-based, ethical policy. 25+ years professional experience. Blessed mom of 2, nature-lover, ankylosing spondylitis warrior.",,FALSE,735,961,12,33094,39948,2015-07-18 02:23:04,FALSE,,,,"https://pbs.twimg.com/profile_banners/3282955777/1612043077","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1365356955523375104/gZNcEuI-_normal.jpg"
"x231850787","DaitanGroup","Daitan","San Ramon, California, USA","Daitan provides high quality software development services to significantly accelerate time to market for global technology companies.","https://t.co/kmxxmFZFH4",FALSE,453,612,74,1676,67,2010-12-29 16:52:11,FALSE,"https://t.co/kmxxmFZFH4","http://www.daitan.com",,"https://pbs.twimg.com/profile_banners/231850787/1541806603","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1061039979575500800/wP_m_5NF_normal.jpg"
"x2408122507","TrushnaD1","Trushna Dave","","Product @SkyflowAPI | Former Data sharing and Analytics @NYP, @WeillCornell, @ColumbiaMed| Adjunct Faculty @NYU @NYUSPS",,FALSE,54,326,2,82,439,2014-03-24 01:29:01,FALSE,,,,"https://pbs.twimg.com/profile_banners/2408122507/1600370744","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1058393740115619842/LHTB--2M_normal.jpg"
"x1150415702395723777","thetrut05345572","The Truth Teller","","You can't handle the truth!",,FALSE,0,1,2,250,127,2019-07-14 14:44:11,FALSE,,,,,,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x28618231","jmirpub","JMIR Publications","","#OpenScience publisher of #oa journals, eg J Med Internet Res (IF 5.0), JMIR #mhealth, disruptive superjournals #JMIRx #planp #digitalhealth  #digitalscience","https://t.co/oLMJoft9Co",FALSE,36567,16806,995,35262,12809,2009-04-03 18:06:06,FALSE,"https://t.co/oLMJoft9Co","http://jmirpublications.com",,"https://pbs.twimg.com/profile_banners/28618231/1619466947","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1386770580754604035/6aDR5tlj_normal.png"
"x1617603914","BigDataSoc","Big Data & Society","","Open access peer-reviewed journal connecting debates on emerging Big Data practices & how they reconfigure academic, social, industry, & government relations.","http://t.co/i9OYsEttsT",FALSE,19248,2770,727,3208,200,2013-07-24 11:58:49,FALSE,"http://t.co/i9OYsEttsT","http://bds.sagepub.com",,"https://pbs.twimg.com/profile_banners/1617603914/1383138633","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/952906678776758273/uBFU5mj5_normal.jpg"
"x4204491225","TaccleProjects","Taccle","Europe","Supporting educators with ICT in teaching and learning #Erasmus+ https://t.co/bVI752vKnl https://t.co/60cURYEUuq https://t.co/L5LDXxucxl https://t.co/7cKr4V1eZN Use #taccle3 for RT","https://t.co/FghpJOTmfq",FALSE,266,586,19,663,614,2015-11-16 20:44:01,FALSE,"https://t.co/FghpJOTmfq","http://taccleprojects.wordpress.com",,"https://pbs.twimg.com/profile_banners/4204491225/1466454747","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1114118234842763264/rx7MIMWe_normal.jpg"
"x1034280840434515968","jackforseti","jackforseti","","Be nice, I am an old man. I was bored w/covid so, now I am trying to learn about SDRs (HackRF One) Linux, Hak5 toys. I am starting at less than zero.",,FALSE,11,393,4,1540,956,2018-08-28 03:25:43,FALSE,,,,"https://pbs.twimg.com/profile_banners/1034280840434515968/1536610817",,"http://pbs.twimg.com/profile_images/1039247211928936451/jYZfKMsS_normal.jpg"
"x2419594524","Michiko_Wolcott","Michiko I. Wolcott, CMC","Tampa Bay Area, FL, U.S.A.","Certified Management Consultant for management advisory in #Data & #Analytics. Challenger of status quo. Working to make it work.","https://t.co/HWypxWfYpf",FALSE,89,68,3,348,15,2014-03-30 22:24:57,FALSE,"https://t.co/HWypxWfYpf","http://www.msightanalytics.com",,"https://pbs.twimg.com/profile_banners/2419594524/1579876594","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/530503738302033920/EDnbtrrV_normal.jpeg"
"x390414987","schuyleresprit","Schuyler Esprit","Jamaica. Dominica. NYC. ","The UWI Open Campus. Writer. Reader. PhD. Caribbean/PoCo Literary & Cultural Studies. Digital Humanities. Founder @createcaribbean. My tweets, my thoughts.","https://t.co/WGIerKmNTu",FALSE,2296,1020,58,17293,23343,2011-10-13 23:12:35,FALSE,"https://t.co/WGIerKmNTu","http://schuyleresprit.com",,"https://pbs.twimg.com/profile_banners/390414987/1610899481","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/1341095052202938370/00p5aKY__normal.jpg"
"x390414987","schuyleresprit","Schuyler Esprit","Jamaica. Dominica. NYC. ","The UWI Open Campus. Writer. Reader. PhD. Caribbean/PoCo Literary & Cultural Studies. Digital Humanities. Founder @createcaribbean. My tweets, my thoughts.","https://t.co/WGIerKmNTu",FALSE,2296,1020,58,17293,23343,2011-10-13 23:12:35,FALSE,"https://t.co/WGIerKmNTu","http://schuyleresprit.com",,"https://pbs.twimg.com/profile_banners/390414987/1610899481","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/1341095052202938370/00p5aKY__normal.jpg"
"x915617494328578048","pbolguidhir","EvenUsefulModelsAreWrong","United States","",,FALSE,11,81,0,2682,733,2017-10-04 16:39:56,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1272517074309578752/0Gr7ADAP_normal.jpg"
"x1131836196626292736","RafagasLinks","Rafagas","Earth","Geospatial Links Everyday. Content curated by @linksgeo and published by @xurxosanz","https://t.co/hv0pqkkaNP",FALSE,231,1,3,1519,3,2019-05-24 08:15:52,FALSE,"https://t.co/hv0pqkkaNP","https://geoinquiets.github.io/rafagas/",,"https://pbs.twimg.com/profile_banners/1131836196626292736/1558686494","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1131839420003491845/HDjCG4GU_normal.png"
"x30378790","tjeremyl","T Jeremy Loomis","Baltimore, MD","","https://t.co/G4lWjiwEtK",FALSE,75,130,0,904,23,2009-04-11 02:47:06,FALSE,"https://t.co/G4lWjiwEtK","http://LinkedIn.com/in/tjeremyloomis",,,"http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1280595835185762307/iGwD5GUX_normal.jpg"
"x825353799703339008","TooSweetGeek","Jennifer K. Houchins","Raleigh-Durham, NC","Uber-geek-girl who secretly wants to be a superhero but is actually a STEM educator which is kinda the same thing. Tweets are my own.","https://t.co/VV3qpl99o2",FALSE,178,444,2,765,1936,2017-01-28 14:44:14,FALSE,"https://t.co/VV3qpl99o2","https://www.jenniferkhouchins.com",,"https://pbs.twimg.com/profile_banners/825353799703339008/1604330043","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1323282224981172226/e-kjRfCo_normal.jpg"
"x1321401218925760513","restodatarights","Restore Data Rights","","#RestoreDataRights is a movement for transparent, accountable and inclusive data use in Africa","https://t.co/w2qmvoskbR",FALSE,62,56,0,136,72,2020-10-28 10:41:09,FALSE,"https://t.co/w2qmvoskbR","https://restoredatarights.africa",,"https://pbs.twimg.com/profile_banners/1321401218925760513/1623239455",,"http://pbs.twimg.com/profile_images/1324680682573078528/EatXunUt_normal.jpg"
"x857604230496038912","JennyJones1313","JennyJones<U+0001F499> #FBPE #MVM","","<U+0001F1EA><U+0001F1FA><U+0001F3F4><U+000E0067><U+000E0062><U+000E0077><U+000E006C><U+000E0073><U+000E007F><U+0001F3F4><U+000E0067><U+000E0062><U+000E0065><U+000E006E><U+000E0067><U+000E007F><U+0001F1EC><U+0001F1E7>#rejoinEU #IamEuropean #PR4UK #VotesFor16+ #BringBackFOM #Only37%voted2leave #XpartyProgressiveAlliance",,FALSE,3040,4980,2,204576,157484,2017-04-27 14:35:56,FALSE,,,,"https://pbs.twimg.com/profile_banners/857604230496038912/1553965576",,"http://pbs.twimg.com/profile_images/1228835772998078466/3I0syXoS_normal.jpg"
"x996049861","vaillancourt_dr","DrTracyVaillancourt","Ottawa, Ontario","Professor & Tier 1 Canada Research Chair, School-Based Mental Health & Violence Prevention, uOttawa| Royal Society of Canada| President-Elect ISRA| Soccer Coach",,FALSE,2284,259,30,3124,12573,2012-12-07 23:03:08,FALSE,,,,"https://pbs.twimg.com/profile_banners/996049861/1623808843","http://abs.twimg.com/images/themes/theme12/bg.gif","http://pbs.twimg.com/profile_images/1399917615515148290/vlylzLrx_normal.jpg"
"x159749818","grumpygiant","Richard Mitton","Santa Monica, CA","Grumpy game programmer. I create and fix bugs for @YachtClubGames. Opinions are not my own (I stole them).","https://t.co/2KJLZXXXha",FALSE,2206,152,55,4772,4714,2010-06-26 06:54:03,FALSE,"https://t.co/2KJLZXXXha","http://www.codersnotes.com",,,"http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/1326771088777486337/tXN6Zlyi_normal.jpg"
"x1238486083","eggwardj","Eggy","Republic of the Philippines","BSEE '19 (UPLB). MSEE, ongoing (UP Diliman). Random commentary. News junkie, science, market, history, politics, media, law, current events, arts, and Church.","https://t.co/GOIFUeyccL",FALSE,924,2380,1,135983,17180,2013-03-03 09:54:02,FALSE,"https://t.co/GOIFUeyccL","https://letterpostscript.wordpress.com/",,"https://pbs.twimg.com/profile_banners/1238486083/1528543692","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1394291120222269445/eK1u7VUP_normal.jpg"
"x175018039","UKStatsAuth","UK Statistics Authority","United Kingdom","We promote and safeguard official statistics to serve the public good. To contact us directly, use our email; see social media policy: https://t.co/hj1RV0ia6S","https://t.co/cKC7CEtrWu",FALSE,20805,708,347,1374,299,2010-08-05 12:13:43,TRUE,"https://t.co/cKC7CEtrWu","https://uksa.statisticsauthority.gov.uk/",,"https://pbs.twimg.com/profile_banners/175018039/1618732587","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1155832882147012608/sjLmP0fo_normal.jpg"
"x913395714151108609","TVZebraProject","The Zebra Project","London, England","@TaylorVinters’ Zebra Project brings together business leaders, creative thinkers, academics and visionaries to shape the future world of work.","https://t.co/o9zSwkjjts",FALSE,314,326,5,338,513,2017-09-28 13:31:23,FALSE,"https://t.co/o9zSwkjjts","http://www.thezebraproject.co",,"https://pbs.twimg.com/profile_banners/913395714151108609/1530025957","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/922394181699620865/Ujud1Q-m_normal.jpg"
"x1377540800704348161","cs_gallin","Catherine Gallin","","#H2020 Scientific Project Manager @BCN_AIM @UniBarcelona (UB), @EarlyCause and @LongITools | Translator, Editor, Writer | Food cultures; reproductive health",,FALSE,29,112,0,32,14,2021-04-01 08:40:45,FALSE,,,,"https://pbs.twimg.com/profile_banners/1377540800704348161/1617877074",,"http://pbs.twimg.com/profile_images/1377543415253110791/ocwVXAOt_normal.jpg"
"x408596970","Emmett_Scanlon","Emmett Scanlon","Dublin","#Architect, advisor Arts Council 06-20, host @BuildingsDo https://t.co/ax4DEIffsb Program Director @UCD_MArch Board member @GAZEfilmfest","https://t.co/qFEeJ5FQIl",FALSE,6917,3153,96,11506,42713,2011-11-09 16:48:22,FALSE,"https://t.co/qFEeJ5FQIl","http://www.emmettscanlon.ie",,"https://pbs.twimg.com/profile_banners/408596970/1623425098","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1404547897585197059/XnyT7Rfs_normal.jpg"
"x1168936813223956481","DarrylSussex","Cuthbert de Montreville","Marciac, France","<U+0001F1E8><U+0001F1EE><U+0001F1EE><U+0001F1F3><U+0001F1EA><U+0001F1FA> Planting a No Dig allotment in France (32)",,FALSE,351,295,1,19412,28050,2019-09-03 17:21:26,FALSE,,,,"https://pbs.twimg.com/profile_banners/1168936813223956481/1615292133",,"http://pbs.twimg.com/profile_images/1332715712247459840/28ug-VLy_normal.jpg"
"x1254526028866822145","algarvejim","Tavira Jim","Tavira, Portugal","<U+0001F1EA><U+0001F1FA> #FBPE",,FALSE,1472,1794,2,2724,4081,2020-04-26 21:41:54,FALSE,,,,"https://pbs.twimg.com/profile_banners/1254526028866822145/1588633014",,"http://pbs.twimg.com/profile_images/1345503062367096833/mMXUTwzz_normal.jpg"
"x27842990","ajgbarnes","Andrew Barnes","Inglaterra","Part-time hero to two and corporate slave to many. #IBM IT AI Architect. Language Lover. Guitars. Member of the #IBM Academy of Technology.",,FALSE,722,639,25,13141,3041,2009-03-31 09:40:04,FALSE,,,,,"http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/1298268724206559238/zDxPNvya_normal.jpg"
"x1396154979455574018","Raeasa3","Raeasa","","Human ...",,FALSE,2,11,0,156,63,2021-05-22 17:25:20,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1401805187459727364/usfdurkk_normal.jpg"
"x1275500109841797122","METHatMIG","Methods in Migration Research (Meth@Mig - IMISCOE)","","Methodological Approaches and Tools in Migration Research - @IMISCOE Standing Committee, discussing methods in the migration research community and beyond","https://t.co/A9SP37zKNo",FALSE,1639,1024,14,104,40,2020-06-23 18:46:23,FALSE,"https://t.co/A9SP37zKNo","https://tinyurl.com/y9v8n92e",,,,"http://pbs.twimg.com/profile_images/1275501342367404039/C4fF4Bul_normal.jpg"
"x1356609984163889154","jo_grammer","Jô Grammer","France","Traveler <U+0001F30E> | Reader <U+0001F4DA> | Runner <U+0001F3C3><U+0001F3FD><U+200D><U+2642><U+FE0F>| Polyglot  <U+0001F4CA> Self-teaching all things Data <U+0001F4CA> • Python programming • AI • ML • DL",,FALSE,75,167,0,381,1472,2021-02-02 14:27:05,FALSE,,,,"https://pbs.twimg.com/profile_banners/1356609984163889154/1623836618",,"http://pbs.twimg.com/profile_images/1363067214027448320/JPHByI66_normal.jpg"
"x887001952936177664","romromtin","Martine R.","België","herboriste/criminologe  
PlantenprotocoL COVID-19 https://t.co/atTEAcRRbn",,FALSE,457,637,5,10621,18931,2017-07-17 17:32:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/887001952936177664/1591361676",,"http://pbs.twimg.com/profile_images/1399315960755109888/zyZnLEN7_normal.jpg"
"x116545535","AALProgramme","AAL PROGRAMME","Brussels, Belgium","The AAL Programme is a funding activity that aims to improve quality of life for older people through technology","http://t.co/9kzbcMnU54",FALSE,3901,2051,147,4463,2782,2010-02-22 21:19:24,FALSE,"http://t.co/9kzbcMnU54","http://www.aal-europe.eu/",,"https://pbs.twimg.com/profile_banners/116545535/1611152144","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/971427759967916032/bzTyuY0U_normal.jpg"
"x298032400","geejoe88","G E O R G E ®<U+FE0F>","Nairobi, Kenya","Behavioral Economist | Consultant | Retweet = <U+27B0> + ¥resonance + epsilon.","https://t.co/woK9kcNw4K",FALSE,243,982,0,1446,177,2011-05-13 15:00:58,FALSE,"https://t.co/woK9kcNw4K","https://sites.google.com/view/george-kariuki-kinyanjui/home",,"https://pbs.twimg.com/profile_banners/298032400/1554794843","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1115516532157820928/965MIF42_normal.jpg"
"x1235136740429631489","DSAkarolinska","DSA at KI","Stockholm, Sweden","Doctoral Students' Association @karolinskainst - @MFsthlm Section | Empowerment, Equity, Engagement | RT <U+2260> Endorsement","https://t.co/C2DKEeBMgs",FALSE,122,115,1,173,62,2020-03-04 09:38:03,FALSE,"https://t.co/C2DKEeBMgs","https://phdsa.se",,"https://pbs.twimg.com/profile_banners/1235136740429631489/1583361477",,"http://pbs.twimg.com/profile_images/1235137481131073537/oXntQ07p_normal.jpg"
"x2433727380","CaitlinHafferty","Caitlin Hafferty","Cheltenham, England","RA & PhD Researcher in Environmental Planning & Policy @CCRI_UK <U+0001F469><U+200D><U+0001F4BB> #Participatory methods, #PublicEngagement, #Digital tools, #Ethics <U+0001F310><U+0001F4CD>Rep @pygyrg","https://t.co/hOmAMbP6Sk",FALSE,1129,2062,5,3852,8888,2014-04-08 14:53:20,FALSE,"https://t.co/hOmAMbP6Sk","http://www.caitlinhafferty.blogspot.com",,"https://pbs.twimg.com/profile_banners/2433727380/1591219658","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1331709159511822336/4HpUls6V_normal.jpg"
"x266638936","maddi_pow","Madeleine Pownall","University of Leeds","PhD researcher & PGTA. Chair of @PsyPAG. Interested in feminist psychology, open science, & teaching. @RitPoSE lead. FHEA. She/her. Keen bean<U+0001F33B>","https://t.co/5gMQOXmuFI",FALSE,4309,2305,24,7565,13301,2011-03-15 15:14:44,FALSE,"https://t.co/5gMQOXmuFI","https://mvpownall.wixsite.com/madeleinepownall",,"https://pbs.twimg.com/profile_banners/266638936/1623431762","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1383485069612908548/4tcS88fk_normal.jpg"
"x44340473","vroddon","Victor Rodriguez","","I post about Artificial Intelligence. Semantic Web, Ontologies Licensing, Access Control, NLP, Data Protection, AI&Ethics","http://t.co/HO3dLCIqVw",FALSE,380,293,26,1019,843,2009-06-03 11:30:40,FALSE,"http://t.co/HO3dLCIqVw","http://www.cosasbuenas.es/blog/",,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/457083902889172992/ZCQLZd01_normal.jpeg"
"x2160485952","ODILeeds","ODI Leeds","Leeds, Yorkshire","ODI Leeds mission led, non-profit pioneer node of @ODIHQ : #Innovation with data: #VirtualConferencing #RadicallyOpen  #OpenDataSavesLives #PlanetData
#Venue","https://t.co/84wldijy3o",FALSE,6753,2389,398,26926,7994,2013-10-28 08:30:23,FALSE,"https://t.co/84wldijy3o","http://odileeds.org",,"https://pbs.twimg.com/profile_banners/2160485952/1557830882","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1247817231964213248/E7Hwo-01_normal.png"
"x16605907","TheABB","Jen Persson <U+0001F4DA>","Citizen of nowhere. <U+0001F30D>","Data | privacy | digital and child rights UNCRC | education | ethics | research | DMs open | @defenddigitalme | no consent to third-party reuse | she/her","https://t.co/WyrpktU6r5",FALSE,2234,954,137,19167,2005,2008-10-05 21:21:08,FALSE,"https://t.co/WyrpktU6r5","http://jenpersson.com",,"https://pbs.twimg.com/profile_banners/16605907/1621025692","http://abs.twimg.com/images/themes/theme7/bg.gif","http://pbs.twimg.com/profile_images/1393308098933268483/eLybB0QK_normal.jpg"
"x1882889052","MarkGermaine","Mark Germaine","Dublin","Performance Nutritionist @DubGAAOfficial | Researcher @dcu_shhp | Co-Chair @ACSMCombatSport | Irish <U+0001F1EE><U+0001F1EA> | Views my own",,FALSE,1564,933,11,1000,41062,2013-09-19 12:00:46,FALSE,,,,"https://pbs.twimg.com/profile_banners/1882889052/1507728113","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1334129282113789952/mdY4nuwS_normal.jpg"
"x1311115766","EmmanFre","Emmanuel Freudenthal","Nairobi","Freelance investigative journalist

Looking at: Ebola, French aid, war & aircrafts (https://t.co/Hge6HrXBPr)

Tips: emmanuel.freudenthal@gmail.com
Signal+254790594022","https://t.co/ypQTDFaU7s",FALSE,7921,846,139,4894,2921,2013-03-28 16:31:03,FALSE,"https://t.co/ypQTDFaU7s","http://www.emmanuel-freudenthal.com",,"https://pbs.twimg.com/profile_banners/1311115766/1477497751","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1184808109178589184/sifFcm9E_normal.jpg"
"x14089125","yallaweb","Moustafa Ghaddar","Online","Digital Marketing Manager | Multilingual SEO/SEM Expert | Social Media | Digital Media Planning & Buying | Blogging| E-Commerce & Analytics | Online Activism","https://t.co/rVAqbrB1QP",FALSE,625,464,48,1897,3,2008-03-06 15:24:15,FALSE,"https://t.co/rVAqbrB1QP","https://YallaWeb.Net",,"https://pbs.twimg.com/profile_banners/14089125/1623338526","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1403009576111386625/s90g-x6V_normal.jpg"
"x2206855657","BDBELGIUM","Business & Decision BELGIUM","Brussels","International Consulting and System Integrator #Data #Digital #BI  #CRM #Cloud #IA #DataScience","https://t.co/8jmzCiIA4h",FALSE,412,298,10,1121,79,2013-11-21 09:35:27,FALSE,"https://t.co/8jmzCiIA4h","http://businessdecision.be",,"https://pbs.twimg.com/profile_banners/2206855657/1612185939","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1224253242265276416/XLLHSOn2_normal.jpg"
"x881433840","Info_Aus","Rosie Williams #AusGovInfo","BA Sociology","Using open data for accountability & transparency at https://t.co/CqHnc70dJJ Patreon is at https://t.co/MQOttQgn86","https://t.co/8JbBQH92pw",FALSE,7116,3506,339,150733,68194,2012-10-15 03:11:03,FALSE,"https://t.co/8JbBQH92pw","https://ausgov.info",,"https://pbs.twimg.com/profile_banners/881433840/1583224946","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/1269208860889210886/7HxQhSna_normal.jpg"
